"id","weights","act_personal","act_household","act_carehhm","act_carenhm","act_work","act_school","act_groceries","act_ppservice","act_hhservice","act_admin","act_eating","act_leisure","act_sport","act_religious","act_volunteer","act_other","trv_personal","trv_household","trv_care_child","trv_care_adult","trv_work","trv_school","trv_groceries","trv_ppservice","trv_hhservice","trv_admin","trv_eating","trv_leisure","trv_sport","trv_religious","trv_volunteer","trv_other","act_buyfood","act_shopping","trv_buyfood","trv_shopping","trv_social","act","trv","budget","age","female","eldertime","childtime","children","youngest","spouse","spousework","work","multijob","FTjob","PTjob","worktime","school","weekend","holiday","metro","trv.eatout_w.spouse","trv.eating_w.spouse","trv.eating_w.hhchild","trv.social_w.hhchild","trv.shop_w.spouse","trv.groceries_w.spouse","trv.care_w.hhchild","trv.social_w.spouse","trv.food_w.spouse","trv.religious_w.spouse","trv.groceries_w.hhchild","trv.food_w.hhchild","trv.religious_w.hhchild","trv.care_w.spouse","trv.shop_w.hhchild","trv.care_w.elder","trv.care_w.nhchild","income","inc"
"20220503222195",9616651.361324,475,40,0,0,275,0,0,0,0,0,15,545,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1350,90,1440,29,0,0,455,2,0,1,1,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"$25,000 - $49,999"
"20220503222200",12110623.082956,450,0,0,0,570,0,0,0,0,0,90,120,0,0,0,150,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,60,1440,61,0,0,0,0,0,1,1,1,0,1,0,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220503222239",6512520.758006,715,0,0,0,0,0,0,0,0,0,45,450,90,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1420,20,1440,65,0,0,520,2,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Less than $25,000"
"20220503222241",2344848.620184,660,150,270,0,0,0,0,0,0,0,75,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,30,1,0,465,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220503222261",9943570.791285,365,74,0,0,0,0,90,0,0,0,50,714,0,25,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1318,122,1440,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Less than $25,000"
"20220503222292",33512333.587867,545,87,0,0,358,0,35,0,0,0,45,315,0,0,0,0,0,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,55,1440,54,1,0,0,0,0,1,1,1,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220503222306",11168672.868405,590,465,5,0,0,0,0,0,0,0,105,110,120,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,1395,45,1440,39,0,0,130,3,6,1,1,1,0,1,0,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220503222311",5046846.894951,785,0,0,0,0,0,0,0,0,0,60,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Less than $25,000"
"20220503222321",7948656.15105,540,40,25,0,300,0,0,0,0,0,40,355,0,0,60,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,80,1440,58,0,0,0,2,15,1,1,1,0,1,0,42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220503222330",26523024.576191,464,55,0,10,360,90,0,0,0,0,60,275,0,0,0,0,0,0,0,40,40,0,0,0,0,0,5,0,0,0,0,0,6,0,35,0,0,1320,120,1440,20,1,0,0,1,17,0,0,1,0,0,1,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220503222383",3200061.888053,600,45,0,0,0,0,0,0,0,0,135,500,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,90,0,5,0,1430,10,1440,41,1,0,840,2,12,1,1,1,0,1,0,36,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,"Over $150,000"
"20220503222417",11358497.656304,600,120,0,0,410,0,0,0,0,0,90,100,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220503222451",6741932.627661,485,0,0,0,0,0,0,0,0,0,60,120,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,930,510,1440,31,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220503222453",10993573.392821,630,0,0,0,0,0,0,0,0,0,60,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220503222455",11441043.619564,572,40,0,0,496,0,0,0,0,0,135,165,0,0,0,0,0,8,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1408,32,1440,73,0,0,0,0,0,1,1,1,0,0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"$25,000 - $49,999"
"20220503222458",10016375.602539,585,40,0,0,475,0,0,0,0,0,10,150,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,1270,170,1440,42,0,0,0,0,0,0,0,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"Less than $25,000"
"20220503222475",9694456.393765,810,30,0,0,0,0,0,0,0,0,60,240,0,0,180,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,56,1,0,0,0,0,1,1,1,0,0,1,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220503222476",2351104.37486,825,70,0,0,0,0,0,0,0,0,75,270,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,40,80,1320,120,1440,76,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220503222484",8345212.627063,525,0,0,0,600,0,0,0,0,0,105,135,0,0,0,0,0,0,0,0,35,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1365,75,1440,45,0,0,0,0,0,1,1,1,0,1,0,70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220503222499",9559848.11703,590,283,0,0,0,0,0,0,0,0,65,447,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"$25,000 - $49,999"
"20220503222517",5927200.010211,690,60,0,0,0,0,0,0,0,0,90,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1400,40,1440,59,0,0,0,0,0,1,0,1,0,1,0,45,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220503222532",8895771.939617,510,65,0,0,630,0,0,0,0,0,90,100,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,55,1,0,0,0,0,1,1,1,0,1,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220025",5919488.319573,495,60,0,0,0,0,0,0,0,0,60,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,79,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Less than $25,000"
"20220504220031",4982301.973756,480,60,0,0,0,0,30,0,0,0,16,814,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,40,1440,85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Less than $25,000"
"20220504220070",66265853.513424,415,50,0,0,480,0,120,0,0,0,55,110,0,0,0,0,0,0,0,0,45,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,105,1230,210,1440,49,0,0,0,1,10,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"$25,000 - $49,999"
"20220504220076",10536415.682895,645,60,0,0,0,0,0,0,0,0,65,180,0,0,450,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,1420,20,1440,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220504220080",24336984.117049,475,50,0,0,600,0,0,0,0,0,80,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,5,0,20,0,0,1385,55,1440,33,1,0,0,0,0,1,1,1,0,1,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220082",2663522.151692,1020,0,0,0,0,0,0,0,0,0,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220504220507",4375306.747884,510,430,0,0,0,0,0,0,0,0,60,360,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,69,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220510",16659813.075381,295,0,30,0,439,0,0,0,0,0,50,180,285,0,0,0,0,0,0,0,115,0,0,0,0,0,15,15,0,0,0,0,3,1,10,2,0,1283,157,1440,38,0,0,10,1,0,1,1,1,0,1,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220517",9878621.881466,540,30,0,0,0,744,25,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,11,1440,25,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220523",24243615.172829,260,0,0,0,890,0,0,0,0,0,45,60,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1355,85,1440,20,0,0,0,1,3,0,0,1,1,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"$25,000 - $49,999"
"20220504220526",4583397.578471,630,750,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,32,0,0,840,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220504220532",18388640.097022,540,140,150,0,125,0,0,5,0,0,60,260,0,0,0,0,0,5,55,0,0,0,0,10,0,0,0,0,0,0,0,0,0,35,0,55,0,1315,125,1440,54,1,0,705,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220504220534",2528972.914511,425,395,0,40,0,0,0,0,0,0,45,515,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,20,1440,80,0,0,0,0,0,1,0,1,0,0,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220544",19593588.634214,630,85,0,90,0,0,0,0,0,0,105,431,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,99,1440,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220558",20558410.950274,508,55,0,0,442,0,0,0,0,0,95,145,0,120,0,30,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,1395,45,1440,58,1,90,0,0,0,1,1,1,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220504220561",3185070.54016,420,695,0,0,0,0,0,0,0,0,135,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,43,0,0,0,2,13,1,0,1,0,1,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220504220562",4018975.631168,390,60,0,0,0,0,0,0,0,0,40,720,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,105,1315,125,1440,61,1,0,0,0,0,0,0,1,1,1,0,58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"$25,000 - $49,999"
"20220504220568",11889872.272723,600,5,0,0,490,0,0,30,0,0,10,70,205,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,1410,30,1440,46,1,0,0,0,0,0,0,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220504220573",18129869.207961,633,70,0,0,0,0,0,0,0,0,90,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"$25,000 - $49,999"
"20220504220578",6791217.553893,480,90,0,0,0,0,50,0,0,0,20,555,20,0,0,140,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1355,85,1440,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"$25,000 - $49,999"
"20220504220586",13664558.518217,590,45,0,0,633,0,0,0,0,0,80,78,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,14,1440,53,1,0,0,0,0,1,1,1,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220597",9198455.882953,780,0,0,0,0,0,0,0,0,0,20,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1360,80,1440,25,1,0,660,2,4,0,0,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Less than $25,000"
"20220504220599",3508076.027413,453,15,75,0,30,0,0,0,0,0,45,15,0,0,788,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1421,19,1440,44,0,0,823,2,7,1,1,1,1,1,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220504220600",25606466.611707,495,0,0,1,470,0,0,0,0,0,175,170,0,0,0,0,0,0,0,60,35,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,1311,129,1440,42,0,0,0,0,0,1,1,1,0,1,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220610",11213854.74463,450,0,0,0,0,0,0,0,0,0,30,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,17,0,1423,17,1440,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Less than $25,000"
"20220504220633",4104022.881824,440,45,0,0,690,0,35,0,0,0,0,0,0,50,0,0,0,0,0,0,90,0,75,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1260,180,1440,59,1,0,0,0,0,0,0,1,0,1,0,56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220640",12671509.346994,1020,60,0,0,0,0,0,0,0,0,10,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,46,1,0,0,0,0,0,0,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220504220659",10325045.796572,639,0,37,0,440,0,0,0,0,0,139,20,0,0,0,0,0,0,40,0,60,0,0,0,0,0,15,0,0,0,0,0,0,40,0,10,0,1315,125,1440,51,1,0,30,2,12,1,1,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220664",10468917.520703,550,155,0,0,0,0,40,0,0,0,25,120,30,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,280,0,120,0,1200,240,1440,64,0,0,0,0,0,1,0,1,0,1,0,40,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,"$25,000 - $49,999"
"20220504220675",7983836.100951,440,230,0,0,377,0,0,0,30,0,35,45,0,0,0,0,0,0,0,0,75,0,0,0,25,0,10,0,0,0,0,0,0,80,0,93,0,1237,203,1440,59,0,0,0,0,0,1,1,1,0,1,0,45,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220677",10221105.873898,927,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,6,1440,40,0,0,0,1,2,1,1,1,0,1,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220504220678",5755929.58229,450,285,90,0,0,0,0,0,0,0,90,190,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1410,30,1440,41,1,0,900,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Less than $25,000"
"20220504220679",7882044.335707,585,0,0,0,585,0,0,0,0,0,60,120,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,90,1440,47,0,0,0,0,0,0,0,1,1,1,0,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Less than $25,000"
"20220504220690",16476608.813688,540,445,0,0,30,0,0,0,0,0,65,150,60,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,67,0,0,0,0,0,1,0,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220709",34265559.680291,570,90,0,0,450,0,0,0,0,0,30,150,0,0,0,105,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1395,45,1440,33,1,0,360,3,2,1,1,1,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220504220710",4722637.998527,665,90,0,0,470,0,0,0,0,0,50,135,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,40,1,0,450,1,10,0,0,1,1,1,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"$25,000 - $49,999"
"20220504220716",7956051.420309,570,375,0,0,0,60,60,0,0,0,45,120,60,30,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1320,120,1440,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220504220720",9127414.060029,593,53,55,0,0,0,0,0,0,0,70,404,0,5,120,132,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,8,1440,29,1,0,695,1,6,1,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"$75,000 - $99,999"
"20220504220721",2998611.172442,678,300,0,0,120,0,0,0,0,0,30,240,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,2,1408,32,1440,50,0,0,0,2,15,0,0,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220727",6937228.967238,510,180,145,0,0,0,0,0,0,0,60,273,0,0,0,60,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,2,1228,212,1440,35,0,0,675,3,1,1,1,1,0,1,0,40,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220728",14643670.706391,485,40,0,0,410,0,0,15,0,0,90,135,0,105,0,0,0,0,0,0,55,0,0,10,0,0,0,0,0,0,0,0,0,30,0,40,25,1310,130,1440,36,1,0,0,0,0,0,0,1,1,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220733",2686654.414724,685,329,0,65,0,0,15,0,0,0,30,220,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,45,1350,90,1440,30,1,0,0,0,0,0,0,1,0,1,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"$25,000 - $49,999"
"20220504220734",17012462.688194,508,210,407,0,0,0,60,0,0,15,60,50,10,0,0,0,0,0,95,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1320,120,1440,45,1,0,245,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220736",5145765.191013,745,30,0,0,45,0,0,0,0,0,100,120,0,90,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,15,0,0,30,0,20,0,0,1160,280,1440,37,0,0,100,1,10,1,1,1,0,1,0,80,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,13,"$49,000 - $74,999"
"20220504220744",8176617.165454,525,75,0,0,505,0,0,0,0,0,80,185,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,70,1440,58,0,0,0,0,0,0,0,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"$49,000 - $74,999"
"20220504220753",3902923.805138,600,240,0,0,0,0,0,0,0,0,180,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220754",6267146.023414,525,10,0,0,835,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,57,0,0,0,0,0,1,0,1,0,1,0,80,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220504220756",12411929.821863,630,675,0,0,0,0,0,0,0,0,15,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220504220758",4620887.145953,480,0,0,0,840,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,1440,34,0,0,320,1,2,1,0,1,0,1,0,70,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"$25,000 - $49,999"
"20220504220763",19064922.266947,321,57,0,0,0,0,0,0,0,0,30,614,0,0,0,0,0,13,0,0,0,0,0,0,0,0,402,3,0,0,0,0,0,0,0,0,0,1022,418,1440,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"$49,000 - $74,999"
"20220504220764",5006166.997745,575,475,190,0,0,0,25,0,0,0,70,60,0,0,0,0,0,0,15,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,45,1440,40,1,0,690,3,4,1,1,1,0,1,0,35,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,"$100,000 - $149,999"
"20220504220769",13953937.074115,632,40,0,0,421,90,0,0,0,0,50,182,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,20,1440,19,0,0,0,1,15,0,0,1,0,0,1,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
"20220504220771",12020823.14795,510,60,0,0,330,70,0,0,0,0,90,280,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,30,0,0,0,1400,40,1440,46,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Over $150,000"
